fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	lambda_l1	lambda_l2	ratio_corte	iteracion_bayesiana	ganancia
20211013 125939	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	141	TRUE	0.0312293173818172	0.843261454305671	2825	305	10	1	0.0336408135548816	141	8079624.954725
20211013 130553	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	207	TRUE	0.0262705692812631	0.818060465676587	2120	835	9	28	0.0364068596004577	142	8224374.9537125
20211013 131549	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	374	TRUE	0.0253157914331051	0.880834057767568	3135	841	8	16	0.0328632614421207	143	8294624.9555125
20211013 132239	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	234	TRUE	0.0374938869105895	0.77474823566794	1824	729	6	51	0.0365215804014305	144	8210999.954825
20211013 132740	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	157	TRUE	0.0332658592432013	0.781830960104147	1667	525	15	16	0.0356038139728288	145	8051624.9549875
20211013 133120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	96	TRUE	0.0363040740599353	0.897417825846321	1686	343	10	27	0.0299824945874988	146	8054624.9584875
20211013 133540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	132	TRUE	0.0355634178672897	0.856158887562765	2618	282	10	27	0.0348432575346637	147	8271874.9547
20211013 133951	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	99	TRUE	0.037020465016521	0.585468669321142	1565	535	10	26	0.0300037391798939	148	8176874.9588
20211013 134709	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	253	TRUE	0.0373878973884502	0.539502968737946	3632	907	4	103	0.0337087962541149	149	8096874.9550875
20211013 143053	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	190	TRUE	0.0299852843761134	0.790978749664535	2565	762	17	0	0.0352639004792118	150	8483374.95515
20211013 144309	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	177	TRUE	0.0372296034764917	0.852820210815423	2098	485	11	0	0.0321112028370046	151	8419999.956725
20211013 144908	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	182	TRUE	0.0301863802332735	0.863517640939685	2233	756	20	12	0.0361689201542036	152	8333124.954675
20211013 145607	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	266	TRUE	0.0349881581699965	0.711018373480295	3324	211	15	34	0.0320772114895124	153	8185749.9560875
20211013 150212	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	222	TRUE	0.0314577811788945	0.857700468222656	3024	694	16	38	0.0378472430250069	154	8169624.9532125
20211013 150722	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	176	TRUE	0.0372892511198475	0.859254229560079	3148	230	7	49	0.0367977601170125	155	8174374.953625
20211013 151306	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	177	TRUE	0.0355765558887397	0.734719509784085	2535	661	6	10	0.0328802571205406	156	8221499.9545875
20211013 151720	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	124	TRUE	0.035666165861949	0.662027803342668	3857	66	7	1	0.0305476007729101	157	8348124.9572375
20211013 152406	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	244	TRUE	0.0361660875643154	0.647301253488765	3073	106	4	50	0.0315121053117492	158	8366874.9536375
20211013 153117	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	264	TRUE	0.0365262186960475	0.702857370374053	4051	440	5	25	0.0335898265336433	159	8118874.95535
20211013 153813	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	225	TRUE	0.0358087341373984	0.460957328823458	2419	124	6	99	0.029583096232159	160	7911124.9593875
20211013 154237	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	127	TRUE	0.0359722895806239	0.739293172123762	2307	204	11	4	0.0326338198331644	161	8325624.956375
20211013 154632	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	111	TRUE	0.0359405778814094	0.669456488665779	3340	170	7	3	0.0287715527721184	162	8232374.9576375
20211013 155502	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	342	TRUE	0.0362435121538947	0.655301205873589	3787	51	3	78	0.0322641639121914	163	8070624.95525
20211013 155801	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	60	TRUE	0.0367263060057864	0.748637976888436	2497	101	5	0	0.0309512480409504	164	8164249.957625
20211013 160237	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	151	TRUE	0.0296881797372063	0.773896955123276	2711	518	21	0	0.0335005992367039	165	8294374.9566
20211013 160911	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	227	TRUE	0.0319359574661427	0.747913900448557	2532	743	15	4	0.0359224828710764	166	8234624.954925
20211013 161511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	204	TRUE	0.0355353994837011	0.667097308797991	3032	102	3	21	0.0319284993406226	167	8325124.9551625
20211013 162102	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	201	TRUE	0.0351821511578587	0.675721033701211	4222	130	7	0	0.0341124435283161	168	8312624.954375
20211013 162620	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	174	TRUE	0.0352929957826701	0.648755328038329	3860	408	6	2	0.0329864800833656	169	8210624.956125
20211013 163252	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	244	TRUE	0.0358090974420517	0.638125856288426	3011	101	15	32	0.0356463031627176	170	8223874.95345
20211013 163917	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	225	TRUE	0.036015806785962	0.664915491661369	2982	375	2	32	0.0281639574091401	171	8440624.957125
20211013 164528	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	170	TRUE	0.0363053607117376	0.556403191649065	3050	448	4	31	0.0307472999508987	172	8355624.95675
20211013 165206	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	230	TRUE	0.0361041367276976	0.785445146726126	2037	382	4	57	0.0357780196408355	173	8230874.953975
20211013 165548	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	69	TRUE	0.0357290558797844	0.68752257536458	2424	388	0	0	0.0299230097285378	174	8279999.95525
20211013 170111	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	31	178	TRUE	0.0356261408538885	0.690171202376886	3022	417	7	21	0.0372736390073963	175	8226874.953125
